writing_id,sentence_id,text,expected,annotation,tokenize,word_length,no_edit
347,0,ฝนกำลังจะตก แหล่งพักหาไม่เจอ,ฝนกำลังจะตก แต่หาแหล่งพักไม่เจอ,ฝนกำลังจะตก {=>แต่:::Grammar}{แหล่งพักหา=>หาแหล่งพัก:::Grammar}ไม่เจอ,"['ฝน', 'กำลังจะ', 'ตก', ' ', 'แหล่ง', 'พัก', 'หาไม่', 'เจอ']",8,0
201,11,เด็ก สิ่งแวดล้อม ทำให้นิสัยเราอย่างไร,เด็ก สิ่งแวดล้อมทำให้นิสัยเราเป็นอย่างไร,เด็ก สิ่งแวดล้อม{ =>:::Punctuation}ทำให้นิสัยเรา{=>เป็น:::Grammar}อย่างไร,"['เด็ก', ' ', 'สิ่งแวดล้อม', ' ', 'ทำให้', 'นิสัย', 'เรา', 'อย่างไร']",8,0
273,3,ผมอยากไปกินข้าว,ผมอยากไปกินข้าว,ผมอยากไปกินข้าว,"['ผม', 'อยาก', 'ไป', 'กินข้าว']",4,1
284,6,ตนกับฝนเป็นฉาลาดเท่ากัน,ต้นกับฝนฉลาดพอ ๆ กัน,{ตน=>ต้น:::Spelling}กับฝน{เป็น=>:::Fluency}{ฉาลาด=>ฉลาด:::Spelling}{เท่ากัน=>พอ ๆ กัน:::Fluency},"['ตน', 'กับ', 'ฝน', 'เป็น', 'ฉา', 'ลาด', 'เท่ากัน']",7,0
272,11,ปกติต้องเตรียมเทียง และของกิน แล้วก็ตรวจไฟฟ้าเพื่อป้องกันสายฟ้าฟาด,ปกติแล้ว จะต้องเตรียมเทียน อาหาร และตรวจเช็กไฟฟ้าเพื่อป้องกันฟ้าผ่า,ปกติ{=>แล้ว:::Fluency}{=> :::Punctuation}{=>จะ:::Fluency}ต้องเตรียม{เทียง=>เทียน:::Spelling} {และ=>:::Fluency}{ของกิน=>อาหาร:::Fluency} {แล้วก็=>และ:::Fluency}{ตรวจ=>ตรวจเช็ก:::Fluency}ไฟฟ้าเพื่อป้องกัน{สายฟ้าฟาด=>ฟ้าผ่า:::Fluency},"['ปกติ', 'ต้อง', 'เตรียม', 'เทียง', ' ', 'และ', 'ของกิน', ' ', 'แล้วก็', 'ตรวจ', 'ไฟฟ้า', 'เพื่อ', 'ป้องกัน', 'สายฟ้า', 'ฟาด']",15,0
35,26,ขอให้ครูสุขภาพดี,ขอให้ครูมีสุขภาพดี,ขอให้ครู{=>มี:::Fluency}สุขภาพดี,"['ขอให้', 'ครู', 'สุขภาพ', 'ดี']",4,0
309,3,ภรรยาอยากเรี้ยงแมว.,ภรรยาอยากเลี้ยงแมว,ภรรยาอยาก{เรี้ยง=>เลี้ยง:::Spelling}แมว{.=>:::Punctuation},"['ภรรยา', 'อยาก', 'เรี้ย', 'ง', 'แมว', '.']",6,0
37,17,จากนั้น ที่ญี่ปุ่น ถือว่า สีแดงกับสีความเป็นสีศิริมงคลตั้งแต่สมัยโบราณ,นอกจากนั้น ที่ญี่ปุ่นก็ถือว่า สีแดงกับสีขาวเป็นสีที่เป็นสิริมงคลมาตั้งแต่สมัยโบราณ,{จากนั้น=>นอกจากนั้น:::Fluency} ที่ญี่ปุ่น{ =>:::Punctuation}{=>ก็:::Fluency}ถือว่า สีแดงกับ{สีความ=>สีขาว:::Spelling}เป็นสี{=>ที่เป็น:::Fluency}{ศิริมงคล=>สิริมงคล:::Spelling}{=>มา:::Fluency}ตั้งแต่สมัยโบราณ,"['จากนั้น', ' ', 'ที่', 'ญี่ปุ่น', ' ', 'ถือว่า', ' ', 'สีแดง', 'กับ', 'สี', 'ความ', 'เป็น', 'สี', 'ศิ', 'ริ', 'มงคล', 'ตั้งแต่', 'สมัยโบราณ']",18,0
162,8,พอทำกานบ้านเสร็จ ก็ไปว่ายน้ำต่อ,พอทำการบ้านเสร็จก็ไปว่ายน้ำต่อ,พอทำ{กานบ้าน=>การบ้าน:::Spelling}เสร็จ{ =>:::Punctuation}ก็ไปว่ายน้ำต่อ,"['พอ', 'ทำ', 'กาน', 'บ้าน', 'เสร็จ', ' ', 'ก็', 'ไป', 'ว่ายน้ำ', 'ต่อ']",10,0
228,18,ซื้ออหารให้ลูกกิน แต่เขาใช้แค่เวินทอง บางคน บอกว่ามีคนดีช่วยให้เขากลาบไปเมืองจีนหาสามีที่มีใจดำ และแก้แค้น,ซื้ออาหารให้ลูกกิน แต่เขาใช้แค่เงินทอง บางคนบอกว่ามีคนดีช่วยให้เขาได้ไปเมืองจีนเพื่อหาสามีที่ใจดำและแก้แค้น,ซื้อ{อหาร=>อาหาร:::Spelling}ให้ลูกกิน แต่เขาใช้แค่{เวินทอง=>เงินทอง:::Spelling} บางคน{ =>:::Punctuation}บอกว่ามีคนดีช่วยให้เขา{กลาบ=>ได้:::Fluency}ไปเมืองจีน{=>เพื่อ:::Fluency}หาสามีที่{มี=>:::Fluency}ใจดำ{ =>:::Punctuation}และแก้แค้น,"['ซื้อ', 'อ', 'หาร', 'ให้', 'ลูก', 'กิน', ' ', 'แต่', 'เขา', 'ใช้', 'แค่', 'เวิน', 'ทอง', ' ', 'บางคน', ' ', 'บอ', 'กว่า', 'มี', 'คนดี', 'ช่วย', 'ให้', 'เขา', 'กลา', 'บ', 'ไป', 'เมือง', 'จีน', 'หา', 'สามี', 'ที่', 'มี', 'ใจดำ', ' ', 'และ', 'แก้แค้น']",36,0
22,2,ดีฉันมีโอกาสเคยกับพี่ Mengkun พี่ Mengkun มาจากประเทศจีน ตองนี้อยู่ที่ประเทศไทยประมาณ 5 ปีแล้ว,ดิฉันมีโอกาสเคยพบกับพี่ Mengkun พี่ Mengkun มาจากประเทศจีน ตอนนี้อยู่ที่ประเทศไทยมาประมาณ 5 ปีแล้ว,{ดีฉัน=>ดิฉัน:::Spelling}มีโอกาสเคย{=>พบ:::Grammar}กับพี่ Mengkun พี่ Mengkun มาจากประเทศจีน {ตองนี้=>ตอนนี้:::Spelling}อยู่ที่ประเทศไทย{=>มา:::Fluency}ประมาณ 5 ปีแล้ว,"['ดีฉัน', 'มีโอกาส', 'เคย', 'กับ', 'พี่', ' ', 'Mengkun', ' ', 'พี่', ' ', 'Mengkun', ' ', 'มาจาก', 'ประเทศ', 'จีน', ' ', 'ตอง', 'นี้', 'อยู่', 'ที่', 'ประเทศ', 'ไทย', 'ประมาณ', ' ', '5', ' ', 'ปี', 'แล้ว']",28,0
3,19,คนไทยส่วนใหญ่ยังไม่ตระหนักถึงความสำคัญการพยายามทำให้น้อยลง,คนไทยส่วนใหญ่ยังไม่ตระหนักถึงความสำคัญของการพยายามลดการใช้ให้น้อยลง,คนไทยส่วนใหญ่ยังไม่ตระหนักถึงความสำคัญ{=>ของ:::Grammar}การพยายาม{ทำให้=>ลดการใช้ให้:::Fluency}น้อยลง,"['คนไทย', 'ส่วนใหญ่', 'ยัง', 'ไม่', 'ตระหนักถึง', 'ความสำคัญ', 'การ', 'พยายาม', 'ทำให้', 'น้อยลง']",10,0
84,9,เขาไปต่างประเทศขณะที่แฟนไปเที่ยว,เขาไปต่างประเทศขณะที่แฟนไปเที่ยว,เขาไปต่างประเทศขณะที่แฟนไปเที่ยว,"['เขา', 'ไป', 'ต่างประเทศ', 'ขณะที่', 'แฟน', 'ไปเที่ยว']",6,1
288,5,ฉันไม่สบาย,ฉันไม่สบาย,ฉันไม่สบาย,"['ฉัน', 'ไม่', 'สบาย']",3,1
52,5,ดาวเล็กสี่ดวงแทนชนชั้นกรรมกร ชนชั้นเกษตรกร ชนชั้นกลางสังคมเมือง และชนชั้นนายทุนแห่งชาติ,ดาวเล็กสี่ดวงแทนชนชั้นกรรมกร ชนชั้นเกษตรกร ชนชั้นกลางในสังคมเมือง และชนชั้นนายทุนแห่งชาติ,ดาวเล็กสี่ดวงแทนชนชั้นกรรมกร ชนชั้นเกษตรกร ชนชั้นกลาง{=>ใน:::Fluency}สังคมเมือง และชนชั้นนายทุนแห่งชาติ,"['ดาว', 'เล็ก', 'สี่', 'ดวง', 'แทน', 'ชนชั้น', 'กรรมกร', ' ', 'ชนชั้น', 'เกษตรกร', ' ', 'ชนชั้นกลาง', 'สังคมเมือง', ' ', 'และ', 'ชนชั้น', 'นายทุน', 'แห่งชาติ']",18,0
